@relation gadgets

@attribute model string
@attribute company {TECNO,Infinix,Xiaomi,Google,Itel,HUAWEI,HONOR,Poco,Samsung,realme}
@attribute country {Китай,Вьетнам}
@attribute release_date date yyyy-MM
@attribute price(₽) numeric
@attribute old_price(₽) numeric
@attribute rating numeric
@attribute rating_count numeric
@attribute weight(g) numeric
@attribute diagonal(inches) numeric
@attribute refresh_rate(Hz) numeric
@attribute memory(Gb) numeric
@attribute ram(Gb) numeric
@attribute battery(mAh) numeric
@attribute front_camera(Mpix) numeric
@attribute main_camera string
@attribute color {Сиреневый,Белый,Золотистый,Серебристый,Темно-серый,Голубой,Серый,Светло-зеленый,Фиолетовый,Черный,Желтый,Синий,Зеленый,Бежевый,Розовый,Оранжевый}
@attribute display {Full HD IPS,Full HD Plus AMOLED,OLED,Dynamic AMOLED,LCD IPS,IPS,TFT,Super AMOLED,PLS TFT LCD,AMOLED,TFT IPS,LTPS LCD,PLS LCD,IPS LCD,HD Plus IPS,LTPS,TFT LCD,Full HD+,Dynamic AMOLED 2X,LCD,TN}
@attribute processor {8-ядерный MediaTek MediaTek Dimensity 8300-Ultra 3.35 ГГц,8-ядерный MediaTek MediaTek Helio G99 Ultra 2.30 ГГц,4-ядерный MediaTek Helio A22 2.00 ГГц,8-ядерный Unisoc T606 2.20 ГГц,8-ядерный MediaTek G36 2.20 ГГц,8-ядерный Qualcomm Snapdragon 695 2.20 ГГц,8-ядерный Samsung Exynos 2200 2.50 ГГц,8-ядерный Exynos Exynos 1280 2.40 ГГц,8-ядерный MediaTek Dimensity 8050 3.00 ГГц,8-ядерный MediaTek Dimensity 8200 3.00 ГГц,8-ядерный Unisoc T615 1.80 ГГц,8-ядерный Samsung Dimensity 1080 2.60 ГГц,8-ядерный Exynos 2400 3.30 ГГц,8-ядерный Qualcomm Snapdragon 8 Gen 3 3.20 ГГц,8-ядерный MediaTek G99 2.20 ГГц,8-ядерный Qualcomm Snapdragon 680 2.40 ГГц,8-ядерный Qualcomm Snapdragon 778G Plus 5G 2.50 ГГц,8-ядерный MediaTek Dimensity 1080 5G 2.60 ГГц,8-ядерный Exynos 850 2.00 ГГц,8-ядерный Samsung Exynos 2200,8-ядерный Unisoc TIGER T612 1.80 ГГц,8-ядерный Qualcomm Snapdragon 6 Gen1 2.60 ГГц,8-ядерный MediaTek Helio G85 2.00 ГГц,8-ядерный MediaTek Dimensity 6080 2.40 ГГц,8-ядерный MediaTek Helio G99 Ultra 2.20 ГГц,8-ядерный Unisoc T612 1.80 ГГц,8-ядерный MediaTek Dimensity 7050 2.60 ГГц,8-ядерный MediaTek G99 Ultimate 2.20 ГГц,8-ядерный Qualcomm Snapdragon 8 Gen 3 3.30 ГГц,8-ядерный MediaTek Dimensity D8200 Ultimate 3.10 ГГц,8-ядерный Qualcomm Snapdragon 7s Gen2 2.60 ГГц,8-ядерный Qualcomm Snapdragon 685 2.80 ГГц,10-ядерный Exynos 2400 3.30 ГГц,8-ядерный MediaTek MediaTek G99 Ultimate 2.40 ГГц,8-ядерный MediaTek Dimensity 7050 5G 2.60 ГГц,8-ядерный MediaTek Helio G36 2.20 ГГц,8-ядерный MediaTek Dimensity 6080 5G 2.40 ГГц,8-ядерный Qualcomm Snapdragon 8 Gen 2 Mobile 2.80 ГГц,8-ядерный Samsung Exynos 1380 2.40 ГГц,8-ядерный Unisoc T612 UMS9230H, 1.80 ГГц,8-ядерный Unisoc T606 1.60 ГГц,8-ядерный Samsung Exynos 1480 2.40 ГГц,8-ядерный Qualcomm Snapdragon 7 Gen 1 2.50 ГГц,8-ядерный Qualcomm Snapdragon 8s Gen3 3.00 ГГц,8-ядерный Qualcomm Snapdragon 8 Gen 2 3.36 ГГц,8-ядерный MediaTek Helio G91 Ultra 2.00 ГГц,8-ядерный MediaTek Helio G99 Ultimate 2.00 ГГц,8-ядерный MediaTek Helio G99 Ultimate 2.20 ГГц,8-ядерный Unisoc SC9863A 1.60 ГГц,8-ядерный Unisoc T612 1.82 ГГц,8-ядерный MediaTek 685 G85, 2.00 ГГц,8-ядерный Unisoc Spreadtrum SC9863A 2.00 ГГц,8-ядерный MediaTek Dimensity 6100+ 2.20 ГГц,8-ядерный MediaTek Mediatek Helio G100 2.20 ГГц,8-ядерный Unisoc T603 1.60 ГГц,8-ядерный Qualcomm Snapdragon Qualcomm Snapdragon 6 Gen 1 Adreno A710 2.20 ГГц,8-ядерный MediaTek Dimensity 6020 2.20 ГГц,8-ядерный Unisoc T603 1.80 ГГц,8-ядерный Google Tensor G3,8-ядерный Qualcomm Snapdragon 7 Gen 3 2.63 ГГц,8-ядерный MediaTek HelioG88 2.00 ГГц,8-ядерный MediaTek Helio G99 2.00 ГГц,8-ядерный MediaTek Dimensity 7200 Ultra 2.80 ГГц,8-ядерный MediaTek Helio G25 2.00 ГГц,8-ядерный MediaTek Helio G99 2.20 ГГц,8-ядерный Kirin 710A,8-ядерный Qualcomm Snapdragon 8 Gen 3 3.39 ГГц,8-ядерный MediaTek Helio G37 2.30 ГГц,8-ядерный MediaTek Helio G96 2.00 ГГц,8-ядерный MediaTek Dimensity 8200 Ultimate 5G 3.00 ГГц,8-ядерный Qualcomm Snapdragon 8 Gen 2 2.80 ГГц,8-ядерный MediaTek Dimensity 9200+ 3.20 ГГц,8-ядерный Qualcomm Snapdragon 7s Gen 2 7s Gen2 2.40 ГГц,8-ядерный Unisoc T616 2.00 ГГц,8-ядерный Unisoc Tiger T606 1.60 ГГц,8-ядерный Unisoc SC9863A1 1.60 ГГц,8-ядерный MediaTek HELIO G99 2.20 ГГц,8-ядерный MediaTek Helio G96 2.05 ГГц,8-ядерный Unisoc Tiger T612 1.80 ГГц,8-ядерный MediaTek Helio G88 2.00 ГГц,8-ядерный MediaTek 6762 2.00 ГГц,8-ядерный MediaTek 6765H 2.30 ГГц,8-ядерный MediaTek 6769V/CZ 2.00 ГГц}

@data
Смартфон Xiaomi Redmi Note 13 8/512GB Ice Blue  RU,25999,Xiaomi,2024-08,Китай,188,6.67,AMOLED,120,512,5000,8-ядерный Qualcomm Snapdragon 685 2.80 ГГц,16,Три модуля (108 + 8 + 2 Mpix)
Смартфон Samsung Galaxy A15 4/128GB Голубой EAC,14999,Samsung,2024-01,,200,6.5,AMOLED,,128,5000,8-ядерный MediaTek Helio G99 2.00 ГГц,13,Три модуля (50 + 5 + 2 Mpix + 3D ToF)
Смартфон TECNO Spark 20 Pro+ 8/256GB Черный RU,20999,TECNO,2024-02,Китай,206,6.8,AMOLED,120,256,5000,8-ядерный MediaTek Helio G99 Ultimate 2.00 ГГц,32,Три модуля (108 + 2 + 0.08 Mpix)
Смартфон HONOR X6a 128GB Небесно-голубой EAC,16999,HONOR,,Китай,188,6.56,TFT LCD,,128,5200,8-ядерный MediaTek Helio G36 2.20 ГГц,5,Три модуля (50 + 2 + 2 Mpix)
Смартфон Infinix HOT 30i 8/128 Белый RU,8999,Infinix,2023-07,Китай,191,6.56,IPS,90,128,5000,8-ядерный Unisoc T606 1.60 ГГц,8,Два модуля (13 + 0.30 Mpix)
Смартфон Infinix Smart 8 4/128GB Зеленый RU,8499,Infinix,2023-11,Китай,184,6.56,HD Plus IPS,60,128,5000,8-ядерный Unisoc T606 2.20 ГГц,8,Два модуля (13 + 0.30 Mpix)
Смартфон Xiaomi Redmi Note 13 Pro 8GB/256GB Forest Green RU,29999,Xiaomi,2024-02,Китай,187,6.67,AMOLED,120,256,5000,8-ядерный MediaTek Helio G99 Ultra 2.20 ГГц,16,Три модуля (200 + 8 + 2 Mpix)
Смартфон HUAWEI nova 10 SE 128GB Серебристый RU,13999,HUAWEI,2023-03,Китай,184,6.67,OLED,,128,4500,8-ядерный Qualcomm Snapdragon 680 2.40 ГГц,16,Три модуля (108 + 8 + 2 Mpix)
Смартфон Infinix HOT 40 Pro 8/256 Золотистый RU,16999,Infinix,2024-02,Китай,202,6.78,Full HD+,90,256,5000,8-ядерный MediaTek Helio G99 2.20 ГГц,32,Два модуля (108 + 2 Mpix)
Смартфон TECNO Camon 19 128GB Эко-черный RU,9999,TECNO,2022-07,Китай,205,6.8,Full HD+,,128,5000,8-ядерный MediaTek Helio G85 2.00 ГГц,16,Три модуля (64 + 50 + 2 Mpix)
Смартфон TECNO Spark Go 2023 64GB Синий RU,5999,TECNO,2023-03,Китай,195,6.56,IPS,,64,5000,4-ядерный MediaTek Helio A22 2.00 ГГц,5,Два модуля (13 + 2 Mpix)
Смартфон Infinix Smart 8 Pro 4/256GB Черный RU,11999,Infinix,2024-08,Китай,184,6.56,HD Plus IPS,90,256,5000,8-ядерный MediaTek G36 2.20 ГГц,8,Два модуля (50 + 0.80 Mpix)
Смартфон HONOR X6a 6/128GB Черный EAC,16999,HONOR,,Китай,188,6.56,TFT LCD,,128,5200,8-ядерный MediaTek Helio G36 2.20 ГГц,5,Три модуля (50 + 2 + 2 Mpix)
Смартфон Samsung Galaxy S23 Ultra 512GB Черный EAC,109999,Samsung,2023-02,Вьетнам,234,6.8,Dynamic AMOLED 2X,,512,5000,8-ядерный Qualcomm Snapdragon 8 Gen 2 2.80 ГГц,12,Четыре модуля (200 + 12 + 10 + 10 Mpix)
Смартфон realme Note 50 3/64GB Синий RU,7499,realme,2024-01,Китай,190,6.7,IPS,,64,5000,8-ядерный Unisoc Tiger T612 1.80 ГГц,5,Два модуля (13 + 0.08 Mpix)
Смартфон TECNO Spark Go 2024 4/64GB Золотой RU,7999,TECNO,2024-01,Китай,195,6.6,IPS,,64,5000,8-ядерный Unisoc Tiger T606 1.60 ГГц,8,Два модуля (13 + 2 Mpix)
Смартфон TECNO Camon 19 128GB Зеленый RU,9999,TECNO,2022-07,Китай,205,6.8,Full HD+,,128,5000,8-ядерный MediaTek Helio G85 2.00 ГГц,16,Три модуля (64 + 50 + 2 Mpix)
Смартфон realme 11 8/128GB Черный RU,14999,realme,2023-10,Китай,178,6.43,Full HD Plus AMOLED,,128,5000,8-ядерный MediaTek G99 2.20 ГГц,16,Два модуля (108 + 2 Mpix)
Смартфон TECNO Pova 6 12/256GB Comet Green RU,22499,TECNO,2024-03,Китай,195,6.8,Full HD Plus AMOLED,120,256,6000,8-ядерный MediaTek MediaTek G99 Ultimate 2.40 ГГц,32,108 Mpix
Смартфон Xiaomi Redmi Note 12 6/128GB Onyx Gray RU,13999,Xiaomi,2023-03,Китай,186,6.67,AMOLED,120,128,5000,8-ядерный Qualcomm Snapdragon 685 2.80 ГГц,13,Три модуля (50 + 8 + 2 Mpix)
Смартфон TECNO Pova 6 Neo 8/256GB Starry Silver RU,18999,TECNO,2024-03,Китай,206,6.8,Full HD+,120,256,7000,8-ядерный MediaTek G99 Ultimate 2.20 ГГц,8,Два модуля (50 + 0.08 Mpix)
Смартфон Xiaomi Redmi A3x 3/64GB Moonlight White RU,6999,Xiaomi,2024-06,Китай,199,6.78,IPS,90,64,5000,8-ядерный Unisoc T603 1.80 ГГц,5,8 Mpix
Смартфон realme 10 4/128GB Белый RU,12999,realme,2022-10,Китай,178.5,6.4,AMOLED,,128,5000,8-ядерный MediaTek Helio G99 2.20 ГГц,16,Два модуля (50 + 2 Mpix)
Смартфон HONOR 70 128GB Арктический лед EAC,26999,HONOR,,Китай,178,6.67,OLED,,128,4800,8-ядерный Qualcomm Snapdragon 778G Plus 5G 2.50 ГГц,32,Три модуля (54 + 50 + 2 Mpix)
Смартфон TECNO Camon 30 Premier 5G 12/512GB Silver RU,49999,TECNO,2024-04,Китай,210,6.7,AMOLED,120,512,5000,8-ядерный MediaTek Dimensity 8200 3.00 ГГц,50,Три модуля (50 + 50 + 50 Mpix)
